Symbol, RSI - 2023-05-02
DDWM,50.79538433685169
DE,45.98315964674105
DEA,45.3576761390292
DECA,58.04587792275687
DECK,66.64030893288134
DECN,50
DECZ,53.623984688608864
DEED,51.82207956733625
DEEF,52.954978573529665
DEEP,38.821065444018956
DEF,50.760288543935005
DEFI,51.96835048066017
DEHP,44.82460346044151
DEI,43.8644238401097
DEIF,48.48385311481533
DELL,64.68206645726215
DEM,45.908520146671414
DEMZ,48.81141702823243
DEN,47.379147017340905
DENN,52.03986928030485
DEQI,42.604931095604975
DERM,46.0658360296947
DES,36.93276185925639
DESP,44.16331248261663
DEUS,47.35322639983764
DEW,42.432833957053894
DFAC,47.893386435613415
DFAE,45.06315860612227
DFAI,51.51315494323774
DFAR,45.827475661327846
DFAS,39.35186458791272
DFAT,38.691452132299936
DFAU,50.051173270740335
DFAX,49.32910342262173
DFCF,53.85968638096672
DFCO,34.63412300835674
DFE,53.88578257706406
DFEB,55.42897982863263
DFEL,100
DFEM,45.25394437742268
DFEN,44.18442236813969
DFEV,50.0321283775178
DFFN,38.260282582788165
DFGR,46.07897881513937
DFH,67.73133039933543
DFHY,50.429177004802376
DFIC,50.39031859834983
DFIN,43.99283597434035
DFIP,52.13362398524303
DFIS,51.65017722317875
DFIV,48.000136269087335
DFJ,48.8904265689979
DFLI,57.585366384622006
DFLV,45.29502164654489
DFND,50.31731067434415
DFNL,41.81246673563186
DFNM,45.76751675011923
DFNV,36.76051126282412
DFRA,45.201772564215446
DFS,36.67871398267927
DFSB,54.876263773681565
DFSD,54.39662383808403
DFSE,48.03139332619864
DFSI,54.382644233574936
DFSU,49.45351794967916
DFSV,38.733133159890905
DFUS,51.14193180802323
DFUV,44.16385664938793
DG,56.60826823922668
DGHI,50.823404043439375
DGICA,39.66487028958152
DGII,24.5231343869399
DGIN,63.608256090997145
DGLY,37.94010180947929
DGRE,42.66229336241305
DGRO,49.20794053795827
DGRS,37.90695950895226
DGRW,54.066811589991254
DGS,49.205797202052125
DGT,48.98290004173084
DGWR,51.9512726422012
DGX,38.769675232265
DH,39.077855315205284
DHCA,56.34068042149942
DHCC,50.801988470956516
DHI,66.18282992138089
DHIL,31.649592282654453
DHR,46.451957395438505
DHS,34.98542778984633
DHT,38.63487832340071
DHX,38.18537302169694
DIA,52.08747237127259
DIAL,51.03458157032647
DIBS,38.478951083320254
DICE,67.68121001475635
DIEM,45.65396320007948
DIG,37.24074318120302
DIGI,26.329164954205453
DIGP,41.73654135967599
DIHP,50.08424733392795
DIM,49.4289591061623
DIMC,48.02418831975863
DIN,36.95776538166223
DINO,31.836774303320695
DINT,46.466845238923995
DIOD,44.565388975968126
DIP,43.58154411019932
DIS,52.90340791072976
DISH,31.881878555082324
DIST,90.90045383177153
DISV,50.281102005480186
DIT,50.96985854958082
DIV,34.29186150733388
DIVB,42.70256333390882
DIVD,45.13748086865662
DIVI,52.639132616197045
DIVO,49.758883508369735
DIVS,62.51334185672689
DIVY,43.881499571156986
DIVZ,41.045644273320654
DJAN,56.690734333294536
DJCO,42.880899435271836
DJD,45.499715199037865
DJIA,48.97110974036968
DJUL,53.2659667401979
DJUN,56.64215961092357
DK,31.89455609790683
DKDCA,60.84800811144082
DKL,38.714300109758916
DKNG,62.74560187276851
DKRB,42.31912684225129
DKS,51.0189245735757
DKSC,45.23040575655447
DLA,51.87718871908916
DLB,41.77946691083353
DLHC,43.44465999577271
DLN,46.10308855229425
DLNG,42.11567649515715
DLO,42.564258037116836
DLOC,50.462386833677556
DLPN,57.09321050654561
DLR,45.604742581118295
DLS,50.73921291183133
DLTH,36.3801322795486
DLTR,64.96666011469475
DLX,35.430164009106065
DM,46.85944670532859
DMAC,48.82378614556188
DMAR,57.52108931304013
DMAT,41.01421656801486
DMAY,52.67080242980637
DMBS,47.0119577686256
DMCY,50.90866456535926
DMDV,44.92624499976316
DMLP,41.0798672491747
DMRC,36.561998871412754
DMS,40.97414311162688
DMTK,33.069406532231255
DMXF,55.34431099629979
DMYY,56.13433966517324
DNA,37.85803051906623
DNAB,61.6053814163742
DNAD,71.0045685171697
DNAX,45.9363213145122
DNB,33.03574024129291
DNL,51.901899494330806
DNLI,47.41314839461534
DNMR,45.90164677266348
DNN,46.472083053228914
DNOV,53.26758897865482
DNOW,38.921930813064456
DNUT,47.6530807407979
DO,40.10342702933046
DOC,43.81755550662772
DOCN,37.28342941765292
DOCS,53.50422385848954
DOCT,55.92788425968638
DOCU,31.383360753114772
DOG,48.979863120666046
DOGZ,61.10127205043914
DOL,50.453227415688595
DOLE,55.03401135033083
DOMA,46.277785422553436
DOMH,35.99057798708341
DOMO,45.82332504540952
DON,42.665215172199936
DOOO,44.247233971134264
DOOR,51.83073662315278
DORM,41.37380416692465
DOUG,35.19159273264859
DOV,46.62442251861256
DOW,44.7413237358967
DOX,44.1371970846697
DPAT,26.554066657368068
DPCS,68.59786608986913
DPLS,85.76570453792499
DPRO,38.34739762661973
DPSI,49.84108046225813
DPST,27.97310274176509
DPUI,35.36723648636102
DPWW,47.43294184747078
DPZ,37.78804924793627
DQWS,38.88115157373311
DRCR,35.59944552189938
DRCT,52.31275731953482
DREM,66.15728855034568
DRFS,40.78290317845649
DRGV,47.623220025686166
DRH,51.67941385605476
DRI,52.63864224785491
DRIO,32.97512582125697
DRIP,60.3050645229916
DRIV,41.481480968923854
DRLL,37.68857799326062
DRMA,46.97369540478218
DRN,44.635369656639725
DRNG,51.33972231255451
DRNK,45.25953380647053
DROP,41.00532312117916
DRQ,34.04322614929319
DRRX,38.74732114573484
DRS,61.13026306570808
DRSK,45.821461027377325
DRTS,47.336401218730906
DRTT,43.87260564109705
DRUG,55.707260338438
DRV,52.43425812611676
DRVN,52.32351455834318
DSAQ,64.78576466983063
DSCF,56.51570623113046
DSCR,41.2643563459313
DSEP,55.017302469608474
DSEY,69.83144294083286
DSGN,62.90251060861786
DSGR,54.23071860341826
DSGT,29.554126626797768
DSGX,45.4643735405231
DSHK,34.74879355286569
DSI,52.07862978879977
DSJA,57.90957571907102
DSKE,56.76263479333609
DSMC,41.757148187940224
DSOC,59.10324877791456
DSP,36.96576822141292
DSS,43.533644539298415
DSTL,47.816102861145694
DSTX,50.26649945545288
DSWL,54.45696639122059
DSX,35.93272500689001
DT,47.201446932184986
DTC,49.75813840333115
DTD,44.67007628087368
DTE,47.58787445157992
DTEC,39.40833422530922
DTGI,64.69428117672783
DTH,46.26430981179824
DTII,41.307587300383204
DTIL,44.67466023441983
DTM,39.254312957505824
DTOC,48.57231287066575
DTRE,43.713324057138486
DTSS,42.30635221261574
DTST,45.04950708023473
DUDE,39.074020894120245
DUG,60.88350757990391
DUHP,48.83089898404068
DUK,47.7923362720345
DUOL,39.44128535322795
DUOT,45.72406885155553
DURA,46.469782544167366
DUSA,49.41479915251392
DUSL,47.53315229528501
DUST,36.45287544120486
DUTV,60.86594393494339
DV,34.29915683726415
DVA,62.03477787923922
DVAL,42.364212659729255
DVAX,44.098756539395396
DVFI,50
DVLP,51.454958392113205
DVLU,47.640655726204024
DVN,40.84588760532317
DVND,49.37915913217829
DVOL,55.11047833667913
DVY,39.11045943769878
DVYA,38.91144919486428
DVYE,46.6095137547994
DWAC,42.453481710477455
DWAS,43.33011610346594
DWAT,47.07712458861331
DWAW,45.14175802636753
DWAY,35.60204223486379
DWCR,43.549686840022645
DWIS,28.2708910169857
DWLD,49.95663181668639
DWM,51.005908995562194
DWMC,36.99187833335166
DWMF,53.861652932610504
DWSH,58.65319507078988
DWSN,56.703312457217486
DWUS,49.676361035258374
DWX,54.698312133523494
DX,25.362935766830716
DXC,39.37532365356062
DXCM,48.31876828150548
DXD,48.26103622727129
DXGE,49.96558765215222
DXJ,57.27224431290474
DXJS,56.9264585286171
DXLG,33.21839326354461
DXPE,50.83939592748113
DXR,58.19038432646235
DXYN,41.39240183837362
DY,51.53495747969946
DYAI,49.7391950489838
DYLD,47.59537483776749
DYN,58.35533390220027
DYNF,50.65748666005357
DYNT,31.809312095073125
DYTA,51.210258470250025
DZSI,41.98527567710794
EA,55.72322095647408
EACO,65.53877621268413
EAF,25.629955522991864
EAFD,52.26392082149101
EAGG,52.235350371017866
EAOA,51.02766490022532
EAOK,52.72348490099689
EAOM,53.61214639834433
EAOR,51.69079290446843
EAPR,44.19762324723465
EAR,53.94325663005947
EARI,42.45022598373366
EARN,38.62678771131067
EASG,55.69300930706349
EAST,33.757095474204576
EAT,62.55712380449181
EATV,50.11835497598325
EATZ,60.39581187399171
EAWD,48.18574081783274
EAXR,50.65971470413695
EB,33.076818485320445
EBAY,55.41869471751676
EBC,31.50978433290534
EBET,37.905448854677736
EBF,30.138110420877098
EBIX,44.86901453153745
EBIZ,39.874360460352165
EBLU,53.98977208872624
EBML,52.414779568650275
EBMT,30.75493583556994
EBND,49.86246676204357
EBON,53.76893948916607
EBS,32.21594504489683
EBTC,29.011111979712595
EBYH,33.68135797915659
EBZT,41.1945653281532
ECBK,13.028719183796184
ECDP,46.295209443238
ECEZ,46.611817637928326
ECGS,38.78937488203676
ECH,43.10464112565393
ECIA,41.35910957773066
ECL,70.93237835408956
ECLN,43.327469705247516
ECLP,11.491016005714371
ECNS,35.10064602813969
ECON,43.49510754911548
ECOR,50.77915904689837
ECOW,46.34578986345587
ECOX,53.911601043346884
ECOZ,49.19156192599715
ECPG,40.59429010621965
ECPL,47.21565380784593
ECRO,62.64781989028143
ECSL,50.274158202689215
ECVT,59.82372657851299
ECX,48.369554489442315
ED,54.65471961445797
EDBL,40.69757011450515
EDC,42.014217150843905
EDEN,57.46805434140504
EDGM,30.63318183518406
EDIT,49.887750821683916
EDIV,52.926206577863574
EDOC,43.37381135448029
EDOG,46.05034845913068
EDOW,50.300827467563316
EDR,56.659375213979864
EDRY,35.192197895741614
EDSA,50.747623346201536
EDTK,47.64645133361235
EDUC,31.39586481225338
EDUT,30.456399290637066
EDV,50.85308599455332
EDVR,36.637814402210644
EDXC,37.48665937698099
EDZ,56.35576338318428
EE,44.66490348733539
EEFT,47.36976363191002
EEGI,53.12475353072036
EEIQ,54.798944259170526
EELV,53.64219060528168
EEM,43.74348944427707
EEMA,41.783219696471136
EEMD,47.32429508206152
EEMO,44.511246214011386
EEMS,50.11258852454219
EEMV,56.68280076973589
EEMX,43.355050533504716
EES,36.4714994043621
EESE,48.067827341376024
EESO,50
EET,42.47224336952336
EEV,56.63225516010796
EEX,44.441220904639614
EFA,53.409675154042915
EFAD,55.1352046337333
EFAS,47.23514980944606
EFAV,61.89147605070485
EFAX,54.43158163390191
EFBI,33.083343820663
EFC,40.610339816808455
EFG,55.96937544098493
EFHT,57.50296826021287
EFIV,54.99647855966813
EFIX,52.94632644108092
EFNL,49.96794819256353
EFO,52.18517238700256
EFOI,34.31520131301107
EFRA,49.7803291526552
EFSC,26.127756872182303
EFSG,19.11346435410441
EFSH,38.91079106967203
EFSI,22.400196372260353
EFTR,62.583410083636956
EFU,46.074032133242895
EFV,50.24773120480507
EFX,47.83691727078218
EFXT,44.788592316193714
EFZ,47.70729624944497
EGAN,42.96734335908797
EGBB,27.655317090581192
EGBN,22.459428050231793
EGGF,62.67355364238495
EGHT,20.0648135122521
EGIO,29.851113367614005
EGIS,46.75454205099155
EGLE,36.37872405887815
EGLX,32.15809723372588
EGO,66.97139973013499
EGOC,75.42333284176985
EGP,51.69855361607815
EGPT,57.01895544627494
EGRX,47.123382908316195
EGSE,47.08407841364627
EGUS,57.2778714528975
EGY,43.480099482258936
EGYF,37.57411269576656
EHAB,35.22995413373745
EHC,62.38075117041629
EHTH,33.36490780128062
EIDO,58.05345183981348
EIG,33.58180854487881
EIGR,50.364870976936125
EINC,42.229118369173726
EIPX,40.825646641428385
EIRL,57.2898520641104
EIS,48.46620694534611
EIX,59.34093977603291
EJAN,44.78001563162469
EJH,21.36736653860507
EJUL,40.89131154856251
EKG,45.60022137654738
EKSO,42.97143960182813
EL,46.419669246172056
ELA,36.57352961846512
ELAN,41.716355521337654
ELBM,43.20663529328839
ELD,43.431082885187884
ELDN,45.687015335738934
ELEK,36.05954332515982
ELEV,72.28437818231873
ELF,61.86497156120387
ELLO,72.24477174609726
ELMD,44.723266326426526
ELME,31.918526609403173
ELMSQ,52.23667174764366
ELNX,73.4901851729504
ELOX,50.46072030584457
ELQD,50.55765548690032
ELRA,49.99034917178524
ELS,49.77626253278497
ELST,38.827096278174054
ELTK,42.84166025086359
ELTP,57.23461534750926
ELV,47.658460722275386
ELVG,68.28750513898763
ELVN,40.49782774815658
ELYM,58.88682237648461
ELYS,57.17460786696514
EMAN,43.65801347541652
EMB,49.01263528067115
EMBC,46.98340611371854
EMBD,51.83408627855126
EMBK,48.997524857864185
EMBR,39.93474798212947
EMCA,39.382676573339985
EMCB,49.71504466805373
EMCG,61.2799573954895
EMCH,42.53228312476159
EMCR,42.057618469512754
EMDF,36.20392165130263
EMDM,46.41728804684195
EMDV,46.05309511018541
EME,60.21315835830652
EMED,41.54549322406652
EMFM,52.95165932871499
EMFQ,44.269290867168515
EMGC,47.88635265697518
EMGD,44.1677182901613
EMGE,55.724624755625335
EMGF,43.46750722707831
EMHC,49.95890439625733
EMHY,40.59378496992326
EMIF,56.47634727178243
EMKR,44.635467995499496
EML,37.02747117920003
EMLC,52.759049069425
EMLD,68.37459021526684
EMLP,43.500365608396216
EMMA,45.65206491332568
EMMF,55.23376293578765
EMN,44.51086301387315
EMNT,50.32335536018612
EMOR,67.98833031112257
EMP,51.10907976414799
EMPW,45.55757628667468
EMQQ,39.65986675036496
EMR,39.738157695133296
EMSG,41.473920261285116
EMSQF,27.164077222420076
EMTL,50.36926796047709
EMTY,55.62264451398587
EMX,46.15500277753931
EMXC,49.5738851176317
EMXF,43.49788118196375
EMYB,35.25903700797383
EMZA,54.54750632872798
ENB,43.584270645570705
ENBP,58.137845130742114
ENCP,58.89930003365484
ENDO,52.61646546980901
ENDPQ,35.21656171149189
ENDV,41.61374079404589
ENER,50.53791840129134
ENFN,34.35593049361161
ENFR,44.568125815940476
ENG,46.887340841612776
ENGA,45.85922237290935
ENLC,27.20742434786044
ENLT,48.92066545489285
ENLV,38.82006316294717
ENOB,56.452947904023674
ENOR,41.72839414293298
ENOV,60.68654578487724
ENPH,26.246582962580902
ENR,51.6302036101963
ENRG,38.8620892527108
ENS,49.64629562415062
ENSC,37.96824541012541
ENSG,44.970365433538184
ENSV,36.09625219388539
ENTA,38.013188385276536
ENTF,76.67425280635817
ENTG,49.317634282857966
ENTR,42.9013833246978
ENTX,43.60150886606433
ENV,45.42738283902231
ENVA,42.52733483894005
ENVB,55.91325460165409
ENVX,41.11711765402674
ENZ,61.37155040796665
ENZC,90.64707362297038
ENZL,53.36764993998022
ENZN,49.607912551435994
EOCT,45.9065826402181
EOCW,83.34454390111713
EOG,39.66339732309408
EOLS,45.81461714812335
EOSE,34.33618013087458
EP,21.269980950384365
EPAC,37.57347893988436
EPAM,35.878334467973644
EPAZ,38.827308473160166
EPC,59.423541913114725
EPD,41.907244221243026
EPGC,0
EPHE,55.51006287036956
EPI,70.87690223396642
EPIX,35.854240611840666
EPM,44.499762487030246
EPOL,65.14040646179856
EPOW,28.78592818569352
EPP,43.96503456096021
EPR,59.687553967201936
EPRF,33.86176697971301
EPRT,50.03363726626116
EPS,49.57194848454724
EPSN,43.13915790101344
EPU,51.94715118977321
EPV,44.14461171898423
EQ,31.340081242188717
EQAL,42.53332026910144
EQBK,28.911242682968194
EQC,40.83035576758626
EQFN,26.81798236848924
EQH,42.75348739500406
EQIX,47.6354662100735
EQL,49.42053907836561
EQOP,50.79304687232536
EQOSQ,46.05557625670752
EQR,57.473988519513895
EQRR,36.60725749471435
EQRX,37.53019010786442
EQS,41.3449310645209
EQT,51.63899295607473
EQTY,52.67652185493787
EQUL,52.47540248176275
EQWL,48.0433706666155
EQX,52.01540924512094
ERAS,43.36522491501658
ERBB,52.38783351429487
ERES,47.71024414530644
ERET,47.26861756865211
ERF,40.247917422570964
ERHE,72.77955461040601
ERIE,48.443542829383965
ERII,42.32369573549679
ERKH,6.561827397009679
ERM,47.533505366770356
ERNA,43.90787860394625
ERO,62.54729374161641
ERSX,45.86206158149394
ERTH,35.453556696994184
ERX,37.24138863973165
ERY,61.090845676666476
ES,40.20296356466925
ESAB,50.220735743706264
ESAC,70.88750936240744
ESBS,15.441237677647464
ESCA,56.99432811258236
ESCR,50.131540215359
ESE,52.77784370313765
ESEA,42.57841468479005
ESEB,49.5890853464441
ESG,55.028945691928655
ESGA,52.78228511038214
ESGB,49.30420444482763
ESGD,53.22637316065113
ESGE,43.00765456325589
ESGG,56.5190996894564
ESGN,52.796572899035326
ESGR,55.259190717333766
ESGS,45.47427121228154
ESGU,51.879663178865044
ESGV,52.55881982492505
ESGY,58.09487128923311
ESHY,48.31796380359932
ESI,43.37821454047207
ESINQ,50
ESIX,38.09615790188718
ESLT,70.48337510508378
ESML,41.2045707721721
ESMT,35.21515445952798
ESMV,53.803592546764754
ESNC,50
ESNT,53.09948790706181
ESOA,42.84127644970976
ESP,55.62225773363536
ESPO,41.737099530121924
ESPR,34.069512922423016
ESQ,44.52306690035735
ESRT,36.04460057981299
ESS,55.45474467915332
ESSA,32.07774618864879
ESTA,40.318491646260014
ESTC,42.21050005675762
ESTE,42.99687064563098
ET,51.47929530041407
ETAO,38.21349685464441
ETCC,39.29383657619829
ETCG,40.257259866601586
ETD,49.4063529417809
ETEC,32.20023482025783
ETEK,41.370661884690364
ETHE,50.00540088466978
ETHO,41.96082785251797
ETN,64.70618619158859
ETNB,52.27724944553698
ETON,52.50426194236012
ETR,45.25007128158265
ETRN,47.657677247933485
ETST,54.055393529667946
ETSY,40.76706392639773
ETWO,22.177237036689533
EU,52.08016655185145
EUDA,47.20520612332693
EUDG,62.77842742289913
EUDV,57.941445075998466
EUFN,50.373519772980316
EUM,56.65904462042843
EURL,53.5453468559238
EURN,42.77886336986791
EUSA,44.2810118350294
EUSB,52.525925268226004
EUSC,47.64912532475998
EUSP,38.89040786166886
EVA,22.30098665612033
EVAV,34.88217045443504
EVBG,26.027348548887474
EVBN,10.061470387796192
EVC,53.496183579919425
EVCI,41.49250620280286
EVCM,59.809352623286486
EVE,59.88414026573258
EVER,15.412956954564123
EVEX,68.67526435167737
EVFM,39.142644117989036
EVGN,39.503719808368935
EVGO,37.80481372039054
EVGR,67.98919721977128
EVH,56.95545312466893
EVI,46.19271662615087
EVIO,47.73421163917886
EVLO,35.4791607835829
EVLV,62.55436458419646
EVMT,44.96464845159558
EVNT,46.155768945750914
EVOJ,53.58257464100015
EVOK,41.452905380011785
EVOL,26.18470653573678
EVR,36.04206828820114
EVRG,47.175004122183324
EVRI,35.22313029679238
EVSV,40.041787498200975
EVTC,52.15666448296317
EVTL,44.112419100930175
EVTV,39.885695162185115
EVUS,46.156448469883195
EVX,53.557110449731454
EW,63.121981880660826
EWA,44.06328205717346
EWBC,27.741564885030982
EWC,47.93348517269916
EWCO,46.770108072606476
EWCZ,49.02459531026454
EWD,54.84435068561438
EWEB,40.3387479028118
EWG,54.70613386481396
EWGS,51.86896116227855
EWH,45.53246555483796
EWI,49.28035103524496
EWJ,49.858179149934756
EWJV,49.26166397530124
EWK,49.05785918200751
EWL,68.65657217384603
EWM,44.566779139896056
EWMC,43.9057457599868
EWN,49.51885113630197
EWO,48.46634147533806
EWP,46.5596174019281
EWQ,54.83252411634134
EWQQF,66.68809986026392
EWRC,55.90939362621749
EWRE,48.07730380180689
EWS,46.00434501507575
EWT,40.69968938892038
EWTX,61.65768671122877
EWU,53.535882249667324
EWUS,58.62427923436349
EWV,50.01281858214419
EWW,58.62865330377701
EWX,47.11157096892585
EWY,46.52024857064626
EWZ,44.66309198997946
EWZS,50.559941239164985
EXAS,43.76157358205548
EXC,49.540959813907925
EXCE,55.46220997723605
EXCH,2.5651743762703774
EXEL,49.81765088425776
EXFY,40.957978807875904
EXHI,45.77766578776873
EXI,51.75763419847743
EXK,58.111240082968514
EXLA,49.27808561630383
EXLS,65.68363204659045
EXMT,48.20775413438241
EXP,60.95570646624339
EXPD,56.16970293239367
EXPE,47.67928418170021
EXPI,41.06708464586914
EXPO,31.123826786825333
EXPR,42.56391102944331
EXR,42.73015410281809
EXSR,41.61282088391121
EXTR,43.54332655198
EYE,51.35194173406068
EYEN,77.51746669268213
EYLD,47.7714352203881
EYPT,59.43113274942131
EZA,48.19394086288964
EZFL,44.71155208393282
EZGO,51.187884391454595
EZJ,49.29051398476453
EZM,42.762474257319106
EZOO,48.284161441784846
EZPW,48.45046107879505
EZU,52.68260206271791
F,44.46112635242688
FA,37.90152637411581
FAAR,35.513892967730925
FAB,39.17530335159958
FABP,40.63508655315692
FACT,64.93412121754042
FAD,46.42777353437128
FAF,54.108010176535444
FAGI,31.578345097089937
FAHYF,66.4848674504895
FAIL,50.11784372920443
FALN,44.053082236338255
FAMI,51.28234585714683
FAN,48.42710870148956
FANG,43.20182744375121
FAPR,54.939898621685
FARM,23.78399623959497
FARO,41.477273335619934
FAS,42.01979921773634
FAST,56.00120881758395
FAT,24.714211005157182
FATE,49.26552814125702
FATH,40.717601460671446
FATP,48.64851894990267
FAUG,52.93559818592528
FAZ,54.57052785464026
FAZE,43.7910023473318
FBAK,44.359996542651274
FBCD,53.175245373091386
FBCG,56.411949812288036
FBCV,47.629168956682435
FBEC,38.667928117208014
FBIN,60.76966010961104
FBIO,51.877567036479626
FBIZ,25.672280249396636
FBK,31.552920912946277
FBL,71.47720906905211
FBMS,42.08733928917241
FBNC,24.857194223870593
FBND,51.775708319513534
FBP,40.80895601387262
FBRT,44.11271476574155
FBRX,56.0121198802842
FBSI,52.71852561908678
FBT,43.31014210284354
FBTT,8.080429083259247
FBVI,10.647657317239279
FBZ,44.315584999020736
FC,27.665019070269807
FCA,49.16949106920094
FCAL,48.65658722461858
FCAP,40.73727874621927
FCBC,33.34553266550597
FCCO,42.4387352174865
FCCT,40.437633353814846
FCEF,44.61539884448626
FCEL,40.31332332318778
FCF,39.15340627716922
FCFS,65.49046849847403
FCG,40.279771199193355
FCGD,45.377256700826614
FCHS,4.181109968257815
FCLD,37.92168270862789
FCN,30.368131493581373
FCNCA,59.08761389687225
FCNCB,63.112173020247276
FCOB,21.380694740563314
FCOM,52.38630551102949
FCOR,51.456785999125955
FCPB,40.33827667329804
FCPI,50.35287493378431
FCPT,36.15007670099828
FCRM,37.719322558884855
FCSH,54.16913974776032
FCTR,28.485698455018266
FCUS,43.47022526482517
FCUV,36.23023271638829
FCVT,33.2840817158589
FCX,34.428048020731694
FDBC,31.934788363954596
FDBL,44.86697474140966
FDD,47.04673658982638
FDEC,54.813758423118806
FDEM,49.46746191973441
FDEV,56.31999838828087
FDFT,58.464434535925385
FDG,50.65854552795609
FDHT,45.81996155305091
FDHY,45.79720898255795
FDIG,47.89023065406269
FDIS,50.75158445736718
FDIT,36.43513336030892
FDL,36.689582957855876
FDLO,57.051370301055755
FDLS,37.92570772588997
FDM,36.468498375279324
FDMO,53.95345576337452
FDMT,51.94505338624683
FDN,41.66634692337749
FDNI,41.696678259550914
FDP,37.23452696129974
FDRR,47.224721334563235
FDRV,34.48394053238985
FDS,39.47772513228378
FDT,44.848849682131416
FDTS,35.737087841300635
FDUS,36.91682075013118
FDV,39.86739699475598
FDVA,10.667113240964056
FDVV,46.06640685439068
FDWM,45.48349302202039
FDX,54.51740890674887
FE,36.98168900713716
FEAM,35.30871026747269
FEBZ,53.67255191171208
FEDM,53.45347214698946
FEEM,44.074050459168554
FEHY,47.093414633069436
FEIG,50.57953699891673
FEIM,46.790097195813615
FELE,67.76772206037438
FEM,45.930113478622864
FEMB,53.43406240463974
FEMS,36.37282451265698
FEMY,46.41035266847018
FENC,52.39737785777383
FENY,37.75481199611827
FEP,47.09183397964323
FERG,57.04579677976659
FERN,41.35064920309002
FET,29.315031498219838
FETM,20.901567781589293
FEUS,53.5196526581069
FEUZ,45.87011774539556
FEX,43.44133920981106
FEXD,52.009933482497964
FEZ,52.834832931665446
FF,43.98668794658688
FFBC,33.70675026788476
FFBW,34.43627469131276
FFDF,27.03664726198825
FFEB,52.751958209409096
FFHG,47.44231672293014
FFIC,15.108558502883483
FFIE,20.62654829002868
FFIN,38.053771096925125
FFIU,46.47996466775676
FFIV,34.241876937144085
FFMH,56.85235631324547
FFND,44.67041070949592
FFNW,32.481749523641
FFSG,46.074122566813344
FFTG,54.847453125951915
FFTI,53.87676000049162
FFTY,41.67065690056267
FFWC,27.326881597484558
FFWM,25.625518754929814
FG,47.899094596369785
FGBI,26.452722647765157
FGD,41.038728844137886
FGEN,31.98840206899027
FGF,47.35835278520669
FGH,48.54833299167806
FGI,53.0845970984559
FGM,54.08872130862749
FGMC,72.9400186758122
FGRO,50.38874473105483
FHB,24.11886345231899
FHI,44.90729180733161
FHLC,53.80332612943965
FHLT,29.41207774411781
FHN,28.594617577609412
FHTX,57.87635045918491
FHYS,46.40866268112382
FIAX,52.73963346704769
FIBK,24.1069555878655
FIBR,52.03286106067368
FICO,65.14560778375422
FICS,59.008429735197886
FICV,65.78194327336735
FID,45.717932776648
FIDI,49.55322126474154
FIDU,50.46280155306197
FIEB,22.22004208056771
FIFG,65.96106195032087
FIG,58.69228114430069
FIGB,51.48226859733398
FIGS,51.084715791488584
FILL,39.85207347360711
FINN,28.374644189610848
FINW,31.588064768740665
FINX,42.43909369206568
FIP,48.06110820326763
FIS,40.79560497634297
FISB,17.474111639433502
FISI,20.898245759669706
FISR,52.26142636553243
FISV,58.698228541498196
FITB,32.65303758331406
FITE,33.09062098355976
FITX,48.148148148148145
FIVA,51.1669135768807
FIVE,45.42291717276811
FIVG,36.30951321622377
FIVN,35.62492551826735
FIVR,49.87909570295592
FIW,50.5767428015658
FIX,66.06360517448788
FIXD,53.31273740947917
FIXT,57.58980472088723
FIXX,36.49410022777795
FIZZ,58.3027538310288
FJAN,53.77267590934849
FJP,46.934837084407114
FJUL,53.4397745849574
FJUN,51.84662210730499
FKU,54.42630992048895
FKWL,17.9038190221397
FKYS,18.32988430045461
FL,48.04117555992817
FLAU,44.309566767607
FLAX,43.67479861862325
FLBL,39.001549963669824
FLBR,45.452454764200006
FLCA,47.06315560879478
FLCB,52.161058870169306
FLCH,39.47984242509124
FLCO,50.13504980858858
FLCX,54.56863352389451
FLDR,50.82446839478098
FLDZ,45.54830069363533
FLEE,56.59487561973155
FLEH,55.606179658383
FLES,32.39253651633058
FLEW,30.027295086351614
FLEX,39.95503419347448
FLFR,55.4719796371886
FLFV,63.252903491683966
FLGB,53.99344190644113
FLGC,30.210708599095923
FLGR,55.74609698541437
FLGT,40.4449156869037
FLGV,52.176483067844146
FLHK,45.89137896103391
FLHY,46.675951549384195
FLIA,57.11787323361462
FLIC,14.373161144115585
FLIN,69.94784330682674
FLIY,49.580283686791795
FLJH,59.42370900955497
FLJP,50.120169500966874
FLKR,45.24677571406132
FLL,44.410311681400096
FLLA,47.995944605881206
FLLV,51.38817095319253
FLMB,49.551378800709166
FLMI,49.174505582658924
FLMP,0
FLMX,60.53410218351195
FLN,51.30071246940377
FLNC,36.65858749414606
FLNG,44.92170530922829
FLNT,36.20041036664374
FLO,54.06346894288623
FLOT,46.76049933402627
FLQL,51.75865941979105
FLQM,49.07265188379383
FLQS,43.86321391024508
FLR,34.62606967668583
FLRE,48.285260010346036
FLRG,53.397862335124636
FLRN,46.255757573214865
FLRT,49.67796412635538
FLS,64.30521312825445
FLSA,58.872005532153565
FLSP,49.87415351322161
FLSW,67.33600039314936
FLT,43.32161699044203
FLTB,54.27340407378567
FLTN,50.0447809810112
FLTR,48.10570281429617
FLTW,40.18282443268301
FLUD,47.32866611370417
FLUX,44.830555012469574
FLV,52.79034109362835
FLWS,19.05018086124491
FLXS,33.76454250969111
